76500,0,46.92316956,38.69109056,40.48358287,0,46.92223214,38.6899607,40.48265243,0,46.92407092,38.69195055,40.48441518,0,46.92407092,38.69195055,40.48441518,0,46.98712055,38.75652907,40.5698323,0,46.98770558,38.75727601,40.56963504,0,46.88995048,38.65748194,40.44954591,0,46.89018634,38.65767033,40.44994277
77400,0,46.86580991,38.63304675,40.42119565,0,46.86486084,38.63190433,40.42025256,0,46.86671845,38.63391385,40.42203474,0,46.86671845,38.63391385,40.42203474,0,46.93027995,38.69900632,40.50799214,0,46.93087983,38.69976843,40.50781286,0,46.83233161,38.59917843,40.38689421,0,46.83256689,38.59936595,40.38728934
78300,0,47.36172539,39.08644665,40.75498699,0,47.3619778,39.08646409,40.75511031,0,47.36164888,39.08633915,40.75494709,0,47.36164888,39.08633915,40.75494709,0,46.87389811,38.64197047,40.44691283,0,46.87451223,38.64274719,40.4467503,0,47.37315816,39.09700025,40.76050473,0,47.37299699,39.09678311,40.760519
79200,0,47.14400288,38.79708174,40.46738527,0,47.14416846,38.79692107,40.4674422,0,47.14388464,38.796922,40.46728346,0,47.14388464,38.796922,40.46728346,0,47.12367917,38.77898366,40.47888744,0,47.12375454,38.77933665,40.47816797,0,47.15511466,38.80728674,40.47343791,0,47.15493544,38.80702364,40.47346599
80100,0,47.13140935,38.78184198,40.43931837,0,47.13156432,38.78167217,40.43937203,0,47.13129408,38.78168402,40.43921045,0,47.13129408,38.78168402,40.43921045,0,47.11125795,38.76389079,40.45048218,0,47.11135775,38.76426838,40.44980336,0,47.14245895,38.79198659,40.44562938,0,47.14227575,38.79171983,40.44564674
81000,0,47.11999066,38.76787951,40.41344198,0,47.12013448,38.76770004,40.413491,0,47.1198788,38.7677238,40.41332939,0,47.1198788,38.7677238,40.41332939,0,47.10004816,38.75011301,40.42437102,0,47.10017052,38.75051322,40.42372598,0,47.13095818,38.77794354,40.41995139,0,47.13077158,38.77767361,40.41995978
81900,0,47.10970288,38.75514978,40.38959691,0,47.10983565,38.75496016,40.38964068,0,47.10959468,38.75499665,40.3894806,0,47.10959468,38.75499665,40.3894806,0,47.08999745,38.73759532,40.40036731,0,47.09014134,38.73801703,40.39975161,0,47.12057436,38.7651202,40.39626443,0,47.12038486,38.7648475,40.39626528
82800,0,46.66609339,38.16072158,39.84868689,0,46.66608172,38.16009902,39.84856793,0,46.66586147,38.16043675,39.84843556,0,46.66586147,38.16043675,39.84843556,0,46.64538557,38.14184248,39.85805739,0,46.64582307,38.14285614,39.85749393,0,46.67755445,38.17139345,39.85630336,0,46.677325,38.1709871,39.85630607
83700,0,46.63356244,38.12527053,39.79832287,0,46.63353652,38.12464737,39.79819136,0,46.63333908,38.12498895,39.79807341,0,46.63333908,38.12498895,39.79807341,0,46.61315215,38.10675252,39.80781232,0,46.61361755,38.10778155,39.80729576,0,46.64490233,38.13574968,39.80598208,0,46.64466871,38.1353444,39.80597379
84600,0,46.60197633,38.09074746,39.74988938,0,46.60193503,38.090114,39.74974488,0,46.60176226,38.09047329,39.74964266,0,46.60176226,38.09047329,39.74964266,0,46.58187976,38.07257327,39.75953575,0,46.5823711,38.07361663,39.75906141,0,46.61319152,38.10111048,39.75756689,0,46.61295371,38.10070033,39.75754873
85500,0,46.57131051,38.05727646,39.70321086,0,46.57125307,38.05662644,39.70305287,0,46.57110618,38.05701181,39.70296817,0,46.57110618,38.05701181,39.70296817,0,46.55153915,38.03939913,39.71304353,0,46.55205729,38.04046756,39.71259371,0,46.58239401,38.06752039,39.71085742,0,46.58215217,38.06710621,39.71083385
86400,0,47.03491223,38.61370974,40.17909636,0,47.03487992,38.61331088,40.17900553,0,47.03483626,38.61356638,40.17896671,0,47.03483626,38.61356638,40.17896671,0,47.0192165,38.59965355,40.19188457,0,47.0196413,38.60040769,40.19154831,0,47.04414784,38.62214784,40.18534437,0,47.04394221,38.62184146,40.18531026
