40500,0,48.81325162,40.76454435,41.92385538,0,48.77692331,40.72686314,41.86280194,0,48.77619268,40.72577664,41.86202798,0,48.77734523,40.7272408,41.86238193
41400,0,48.79424193,40.74586953,41.90758641,0,48.75726557,40.70753755,41.84584514,0,48.75651794,40.70643388,41.84505389,0,48.75769379,40.70792111,41.84542415
42300,0,48.77511854,40.72706057,41.89103214,0,48.73750038,40.68808442,41.82861096,0,48.73673615,40.68696401,41.82780279,0,48.73793475,40.68847376,41.82818964
43200,0,48.78084513,40.73726452,41.94935315,0,48.74324402,40.69833675,41.88739127,0,48.74248369,40.69723016,41.88658447,0,48.74368097,40.6987308,41.88700368
44100,0,48.76674719,40.72361138,41.93845585,0,48.7284997,40.68403456,41.87585065,0,48.72772322,40.68291167,41.87502789,0,48.72894321,40.68443483,41.87546302
45000,0,48.75231258,40.70959098,41.92707253,0,48.71343488,40.66938206,41.86383804,0,48.71264285,40.66824347,41.86299985,0,48.71388456,40.66978814,41.86345058
45900,0,48.73759631,40.6952609,41.91525874,0,48.69810011,40.65443208,41.85140173,0,48.6972929,40.6532782,41.85054822,0,48.69855567,40.6548437,41.85101471
46800,0,48.75510707,40.71952939,41.95307511,0,48.71596873,40.67906564,41.88943143,0,48.71517851,40.67795076,41.88859057,0,48.71641665,40.67947134,41.88906432
47700,0,48.75476108,40.71997661,41.95602582,0,48.7152298,40.67912237,41.89197611,0,48.71443271,40.67800038,41.89112794,0,48.71567958,40.67952954,41.89160983
48600,0,48.75357636,40.71953292,41.95804615,0,48.71365742,40.67829416,41.89359763,0,48.71285226,40.67716388,41.89274109,0,48.71410932,40.67870308,41.89323243
49500,0,48.75126416,40.71789874,41.95886642,0,48.71051353,40.67581608,41.89360847,0,48.70969314,40.67467017,41.89273698,0,48.71096932,40.6762286,41.89324583
50400,0,48.80423198,40.78416003,42.07721741,0,48.76240236,40.74096234,42.01126063,0,48.76158649,40.73985593,42.01039063,0,48.76284873,40.74136957,42.01094672
51300,0,48.81286938,40.79368806,42.09060398,0,48.7707169,40.75017645,42.0243357,0,48.76989694,40.74906592,42.02346164,0,48.77116434,40.75058446,42.02402303
52200,0,48.82084467,40.80250272,42.10315189,0,48.77836111,40.7586688,42.03656448,0,48.77753691,40.75755402,42.03568623,0,48.77880971,40.75907769,42.03625323
53100,0,48.82815441,40.81060036,42.11486193,0,48.78533092,40.766435,42.04794701,0,48.78450228,40.76531582,42.04706441,0,48.78578078,40.76684489,42.04763735
54000,0,48.11460746,39.91962428,41.59084403,0,48.0649751,39.86851016,41.5205576,0,48.06406238,39.867267,41.51961536,0,48.06514629,39.86862315,41.51969134
54900,0,48.05900598,39.863973,41.54547203,0,48.0088459,39.81232914,41.4746793,0,48.00792467,39.81107759,41.47372741,0,48.00901412,39.81243977,41.47380591
55800,0,48.00346181,39.80836223,41.49946006,1,48.7707169,39.75619556,41.42818014,0,47.95185155,39.75493574,41.42721885,1,48.78578078,39.7563033,41.42729716
56700,0,47.94800585,39.75282436,41.45288104,1,48.77836111,39.70009576,41.3809823,0,47.89582603,39.69882731,41.38001041,1,48.06514629,39.70021237,41.38012802
57600,0,48.00614795,39.81612596,41.49403421,1,48.78533092,39.76353774,41.42171259,0,47.9541313,39.7623045,41.4207538,1,48.00901412,39.76370842,41.42098632
58500,0,47.95939292,39.76936289,41.45612625,1,48.0649751,39.71623639,41.38326461,0,47.90683103,39.71499586,41.38229724,0,47.90798431,39.71641206,41.3825547
59400,0,47.91270692,39.72265448,41.41748546,1,48.0088459,39.66895238,41.34395162,0,47.85956147,39.66770446,41.34297551,0,47.86073092,39.66913685,41.3432711
60300,0,47.86608339,39.67599678,41.3780751,0,47.8133057,39.62172896,41.30390185,0,47.81236465,39.62047366,41.30291719,0,47.8135492,39.62192122,41.30324696
61200,0,47.85824131,39.67980052,41.37290223,0,47.80514364,39.62523657,41.29820603,0,47.8042142,39.62401585,41.2972309,0,47.80538834,39.62543328,41.29760038
62100,0,47.81541232,39.63703452,41.33761393,0,47.7617581,39.58191375,41.2623118,0,47.76082209,39.58068689,41.26132971,0,47.76200874,39.58211682,41.26172827
63000,0,47.77267804,39.59434816,41.30164358,0,47.7184703,39.53867334,41.2257478,0,47.71752772,39.53744029,41.22475882,0,47.71872677,39.53888267,41.22518523
63900,0,47.730064,39.55176839,41.26509227,0,47.67529913,39.49553533,41.18859825,0,47.67434985,39.49429593,41.18760218,0,47.67556297,39.49575257,41.18805951
64800,0,47.77268113,39.61782657,41.32373612,0,47.71806991,39.56179456,41.24723323,0,47.71714881,39.56063131,41.24626259,0,47.71833905,39.5620243,41.24679253
65700,0,47.73885603,39.58430321,41.29881547,0,47.68374619,39.52777585,41.22188439,0,47.6828213,39.52660937,41.2209107,0,47.68401137,39.52800138,41.22144013
66600,0,47.70522363,39.55095806,41.27341331,0,47.64957076,39.49388734,41.1959374,0,47.64864172,39.4927172,41.19495978,0,47.64984013,39.49411744,41.19551063
67500,0,47.67163037,39.51762671,41.24718037,0,47.61543433,39.46001221,41.16916278,0,47.61450107,39.45883831,41.16818123,0,47.61570756,39.46024652,41.16875168
68400,0,47.63502958,39.48171734,41.22680141,0,47.57830282,39.42358013,41.14837242,0,47.57736532,39.4224028,41.14738692,0,47.57858152,39.4238209,41.14798279
69300,0,47.60147792,39.44837208,41.19934336,0,47.54421723,39.38970046,41.12038935,0,47.54327533,39.38851913,41.11939976,0,47.54450025,39.38994592,41.12001451
70200,0,47.56800155,39.41508261,41.17130738,0,47.51020704,39.35587649,41.09182921,0,47.50926066,39.35469104,41.09083546,0,47.51049469,39.35612697,41.09146921
71100,0,47.53460579,39.38185566,41.14276505,0,47.47627569,39.32211296,41.06275774,0,47.47532474,39.32092325,41.06175967,0,47.47656896,39.3223695,41.06241438
72000,0,47.35346603,39.15249935,40.97493565,0,47.29335637,39.09085539,40.89351022,0,47.29232289,39.0894881,40.89243057,0,47.2937429,39.09119831,40.89321284
72900,0,47.304292,39.10293161,40.92314486,0,47.2436522,39.04075589,40.84116756,0,47.24260847,39.03937802,40.84007692,0,47.24405085,39.04111152,40.84088983
73800,0,47.25547276,39.05373507,40.87185813,0,47.1943048,38.99102954,40.78933182,0,47.19325089,38.98964119,40.78823033,0,47.19471513,38.99139738,40.78907245
74700,0,47.20699938,39.00489985,40.82105469,0,47.14530523,38.94166645,40.73798218,0,47.14424124,38.94026772,40.73686996,0,47.14572684,38.94204607,40.73773999
75600,0,47.04500287,38.81528496,40.63225406,0,46.98189715,38.75049281,40.5475967,0,46.98076973,38.74898851,40.54642011,0,46.98238068,38.75093055,40.54737375
76500,0,46.98770558,38.75727601,40.56963504,0,46.92407092,38.69195055,40.48441518,0,46.92293109,38.69043353,40.48322527,0,46.92456653,38.69240084,40.48420716
77400,0,46.93087983,38.69976843,40.50781286,0,46.86671845,38.63391385,40.42203474,0,46.86556644,38.63238393,40.42083173,0,46.86722552,38.63437602,40.42184027
78300,0,46.87451223,38.64274719,40.4467503,0,47.36164888,39.08633915,40.75494709,0,47.36198076,39.08625869,40.75506042,0,47.36159705,39.08625544,40.75437102
79200,0,47.12375454,38.77933665,40.47816797,0,47.14388464,38.796922,40.46728346,0,47.14411146,38.79659033,40.46731165,0,47.1439319,38.79692452,40.4666378
80100,0,47.11135775,38.76426838,40.44980336,0,47.13129408,38.78168402,40.43921045,0,47.13150991,38.78134162,40.43923645,0,47.13135915,38.78170441,40.43859336
